,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Invoice Month,Invoice Year,Invoice Day
8001,Kohl's,1189833,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,36.0,228,8208,2298,28%,Outlet,March,2021,Saturday
8002,Kohl's,1189833,2021-03-21,West,California,Los Angeles,Women's Street Footwear,33.0,221,7293,3355,46%,Outlet,March,2021,Sunday
8003,Kohl's,1189833,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,36.0,176,6336,2471,39%,Outlet,March,2021,Monday
8004,Kohl's,1189833,2021-03-23,West,California,Los Angeles,Men's Apparel,36.0,128,4608,2719,59%,Outlet,March,2021,Tuesday
8005,Kohl's,1189833,2021-04-06,West,California,Los Angeles,Women's Apparel,33.0,194,6402,1472,23%,Outlet,April,2021,Tuesday
8006,Kohl's,1189833,2021-04-07,West,California,Los Angeles,Men's Street Footwear,31.0,248,7688,3536,46%,Outlet,April,2021,Wednesday
8007,Kohl's,1189833,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,34.0,210,7140,2071,29%,Outlet,April,2021,Thursday
8008,Kohl's,1189833,2021-04-09,West,California,Los Angeles,Women's Street Footwear,38.0,206,7828,3679,47%,Outlet,April,2021,Friday
8009,Kohl's,1189833,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,31.0,173,5363,2038,38%,Outlet,April,2021,Saturday
8010,Kohl's,1189833,2021-04-11,West,California,Los Angeles,Men's Apparel,38.0,149,5662,3454,61%,Outlet,April,2021,Sunday
8011,Kohl's,1189833,2021-04-12,West,California,Los Angeles,Women's Apparel,49.0,198,9702,2620,27%,Outlet,April,2021,Monday
8012,Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,32.0,240,7680,3610,47%,Outlet,April,2021,Tuesday
8013,Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,34.0,221,7514,2254,30%,Outlet,April,2021,Wednesday
8014,Kohl's,1189833,2021-04-15,West,California,Los Angeles,Women's Street Footwear,36.0,215,7740,3483,45%,Outlet,April,2021,Thursday
8015,Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,33.0,193,6369,2420,38%,Outlet,April,2021,Friday
8016,Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,38.0,140,5320,3139,59%,Outlet,April,2021,Saturday
8017,Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,43.0,206,8858,1949,22%,Outlet,April,2021,Sunday
8018,Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,36.0,297,10692,4704,44%,Outlet,April,2021,Monday
8019,Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,35.0,225,7875,2363,30%,Outlet,April,2021,Tuesday
8020,Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,35.0,233,8155,3425,42%,Outlet,April,2021,Wednesday
8021,Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,32.0,194,6208,2297,37%,Outlet,April,2021,Thursday
8022,Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,39.0,165,6435,3861,60%,Outlet,April,2021,Friday
8023,Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,48.0,264,12672,2788,22%,Outlet,April,2021,Saturday
8024,Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,30.0,285,8550,4019,47%,Outlet,April,2021,Sunday
8025,Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,37.0,272,10064,2919,29%,Outlet,April,2021,Monday
8026,Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,33.0,240,7920,3643,46%,Outlet,April,2021,Tuesday
8027,Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,29.0,228,6612,2645,40%,Outlet,April,2021,Wednesday
8028,Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,38.0,224,8512,5107,60%,Outlet,April,2021,Thursday
8029,Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,51.0,224,11424,2628,23%,Outlet,April,2021,Friday
8030,Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,36.0,306,11016,4957,45%,Outlet,May,2021,Saturday
8031,Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,41.0,264,10824,3355,31%,Outlet,May,2021,Sunday
8032,Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,34.0,232,7888,3471,44%,Outlet,May,2021,Monday
8033,Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,36.0,223,8028,3051,38%,Outlet,May,2021,Tuesday
8034,Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,43.0,230,9890,6132,62%,Outlet,May,2021,Wednesday
8035,Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,46.0,208,9568,2201,23%,Outlet,May,2021,Thursday
8036,Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,38.0,289,10982,5052,46%,Outlet,May,2021,Friday
8037,Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,39.0,264,10296,2780,27%,Outlet,May,2021,Saturday
8038,Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,38.0,210,7980,3591,45%,Outlet,May,2021,Sunday
8039,Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,39.0,195,7605,3042,40%,Outlet,May,2021,Monday
8040,Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,44.0,195,8580,5320,62%,Outlet,May,2021,Tuesday
8041,Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,49.0,210,10290,2264,22%,Outlet,May,2021,Wednesday
8042,Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,36.0,256,9216,4332,47%,Outlet,May,2021,Thursday
8043,Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,43.0,264,11352,3406,30%,Outlet,May,2021,Friday
8044,Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,33.0,208,6864,2883,42%,Outlet,May,2021,Saturday
8045,Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,33.0,213,7029,2952,42%,Outlet,May,2021,Sunday
8046,Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,46.0,210,9660,5989,62%,Outlet,May,2021,Monday
8047,Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,46.0,208,9568,2296,24%,Outlet,May,2021,Tuesday
8048,Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,40.0,272,10880,5005,46%,Outlet,May,2021,Wednesday
8049,Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,42.0,264,11088,3326,30%,Outlet,May,2021,Thursday
8050,Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,35.0,223,7805,3590,46%,Outlet,May,2021,Friday
8051,Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,33.0,221,7293,3063,42%,Outlet,May,2021,Saturday
8052,Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,46.0,204,9384,5349,57%,Outlet,May,2021,Sunday
8053,Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,49.0,238,11662,2799,24%,Outlet,May,2021,Monday
8054,Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,39.0,315,12285,5651,46%,Outlet,May,2021,Tuesday
8055,Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,42.0,288,12096,3387,28%,Outlet,May,2021,Wednesday
8056,Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,39.0,231,9009,4144,46%,Outlet,May,2021,Thursday
8057,Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,35.0,224,7840,3136,40%,Outlet,May,2021,Friday
8058,Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,43.0,219,9417,5839,62%,Outlet,May,2021,Saturday
8059,Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,44.0,232,10208,2552,25%,Outlet,May,2021,Sunday
8060,Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,36.0,147,5292,2381,45%,Outlet,May,2021,Monday
8061,Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,31.0,91,2821,1157,41%,Outlet,June,2021,Tuesday
8062,Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,24.0,94,2256,880,39%,Outlet,June,2021,Wednesday
8063,Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,27.0,41,1107,509,46%,Outlet,June,2021,Thursday
8064,Sports Direct,1197831,2021-08-15,South,Texas,Dallas,Men's Apparel,26.0,113,2938,793,27%,Outlet,August,2021,Sunday
8065,Sports Direct,1197831,2021-08-16,South,Texas,Dallas,Women's Apparel,24.0,163,3912,1878,48%,Outlet,August,2021,Monday
8066,Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,19.0,230,4370,1398,32%,Outlet,August,2021,Tuesday
8067,Sports Direct,1197831,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,23.0,215,4945,1780,36%,Outlet,August,2021,Wednesday
8068,Sports Direct,1197831,2021-08-19,South,Texas,Dallas,Women's Street Footwear,27.0,143,3861,1351,35%,Outlet,August,2021,Thursday
8069,Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,28.0,136,3808,1714,45%,Outlet,August,2021,Friday
8070,Sports Direct,1197831,2021-08-21,South,Texas,Dallas,Men's Apparel,26.0,93,2418,774,32%,Outlet,August,2021,Saturday
8071,Sports Direct,1197831,2021-08-22,South,Texas,Dallas,Women's Apparel,26.0,155,4030,2055,51%,Outlet,August,2021,Sunday
8072,Sports Direct,1197831,2021-08-23,South,Texas,Dallas,Men's Street Footwear,21.0,203,4263,1663,39%,Outlet,August,2021,Monday
8073,Sports Direct,1197831,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,31.0,236,7316,2926,40%,Outlet,August,2021,Tuesday
8074,Sports Direct,1197831,2021-08-25,South,Texas,Dallas,Women's Street Footwear,20.0,155,3100,1178,38%,Outlet,August,2021,Wednesday
8075,Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,26.0,140,3640,1711,47%,Outlet,August,2021,Thursday
8076,Sports Direct,1197831,2021-08-27,South,Texas,Dallas,Men's Apparel,29.0,96,2784,1030,37%,Outlet,August,2021,Friday
8077,Sports Direct,1197831,2021-08-28,South,Texas,Dallas,Women's Apparel,27.0,153,4131,2231,54%,Outlet,August,2021,Saturday
8078,Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Men's Street Footwear,13.0,231,3003,1201,40%,Outlet,August,2021,Sunday
8079,Sports Direct,1197831,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,21.0,210,4410,1764,40%,Outlet,August,2021,Monday
8080,Sports Direct,1197831,2021-08-31,South,Texas,Dallas,Women's Street Footwear,20.0,179,3580,1396,39%,Outlet,August,2021,Tuesday
8081,Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,20.0,149,2980,1460,49%,Outlet,September,2021,Wednesday
8082,Sports Direct,1197831,2021-09-02,South,Texas,Dallas,Men's Apparel,26.0,107,2782,1002,36%,Outlet,September,2021,Thursday
8083,Sports Direct,1197831,2021-09-03,South,Texas,Dallas,Women's Apparel,22.0,210,4620,2633,57%,Outlet,September,2021,Friday
8084,Sports Direct,1197831,2021-09-04,South,Texas,Dallas,Men's Street Footwear,13.0,233,3029,1151,38%,Outlet,September,2021,Saturday
8085,Sports Direct,1197831,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,22.0,248,5456,2292,42%,Outlet,September,2021,Sunday
8086,Sports Direct,1197831,2021-09-06,South,Texas,Dallas,Women's Street Footwear,19.0,200,3800,1520,40%,Outlet,September,2021,Monday
8087,Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,27.0,182,4914,2408,49%,Outlet,September,2021,Tuesday
8088,Sports Direct,1197831,2021-09-08,South,Texas,Dallas,Men's Apparel,38.0,153,5814,2093,36%,Outlet,September,2021,Wednesday
8089,Sports Direct,1197831,2021-09-09,South,Texas,Dallas,Women's Apparel,34.0,264,8976,4668,52%,Outlet,September,2021,Thursday
8090,Sports Direct,1197831,2021-09-10,South,Texas,Dallas,Men's Street Footwear,30.0,256,7680,2842,37%,Outlet,September,2021,Friday
8091,Sports Direct,1197831,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,40.0,280,11200,4592,41%,Outlet,September,2021,Saturday
8092,Sports Direct,1197831,2021-09-12,South,Texas,Dallas,Women's Street Footwear,30.0,215,6450,2516,39%,Outlet,September,2021,Sunday
8093,Sports Direct,1197831,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,29.0,192,5568,2728,49%,Outlet,September,2021,Monday
8094,Sports Direct,1197831,2021-09-14,South,Texas,Dallas,Men's Apparel,40.0,150,6000,2220,37%,Outlet,September,2021,Tuesday
8095,Sports Direct,1197831,2021-09-15,South,Texas,Dallas,Women's Apparel,42.0,280,11760,6468,55%,Outlet,September,2021,Wednesday
8096,Sports Direct,1197831,2021-09-16,South,Texas,Dallas,Men's Street Footwear,34.0,256,8704,3656,42%,Outlet,September,2021,Thursday
8097,Sports Direct,1197831,2021-09-17,South,Texas,Dallas,Men's Athletic Footwear,34.0,264,8976,3770,42%,Outlet,September,2021,Friday
8098,Sports Direct,1197831,2021-09-18,South,Texas,Dallas,Women's Street Footwear,33.0,322,10626,4463,42%,Outlet,September,2021,Saturday
8099,Sports Direct,1197831,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,32.0,201,6432,3538,55%,Outlet,September,2021,Sunday
8100,Sports Direct,1197831,2021-09-20,South,Texas,Dallas,Men's Apparel,39.0,184,7176,2727,38%,Outlet,September,2021,Monday
8101,Sports Direct,1197831,2021-09-21,South,Texas,Dallas,Women's Apparel,47.0,272,12784,7287,57%,Outlet,September,2021,Tuesday
8102,Sports Direct,1197831,2021-09-22,South,Texas,Dallas,Men's Street Footwear,34.0,248,8432,3626,43%,Outlet,September,2021,Wednesday
8103,Sports Direct,1197831,2021-09-23,South,Texas,Dallas,Men's Athletic Footwear,43.0,256,11008,5064,46%,Outlet,September,2021,Thursday
8104,Sports Direct,1197831,2021-09-24,South,Texas,Dallas,Women's Street Footwear,35.0,332,11620,5461,47%,Outlet,September,2021,Friday
8105,Sports Direct,1197831,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,38.0,158,6004,3242,54%,Outlet,September,2021,Saturday
8106,Sports Direct,1197831,2021-09-26,South,Texas,Dallas,Men's Apparel,43.0,158,6794,2786,41%,Outlet,September,2021,Sunday
8107,Sports Direct,1197831,2021-09-27,South,Texas,Dallas,Women's Apparel,43.0,240,10320,6192,60%,Outlet,September,2021,Monday
8108,Sports Direct,1197831,2021-09-28,South,Texas,Dallas,Men's Street Footwear,38.0,232,8816,4055,46%,Outlet,September,2021,Tuesday
8109,Sports Direct,1197831,2021-09-29,South,Texas,Dallas,Men's Athletic Footwear,38.0,203,7714,3626,47%,Outlet,September,2021,Wednesday
8110,Sports Direct,1197831,2021-09-30,South,Texas,Dallas,Women's Street Footwear,47.0,254,11938,5372,45%,Outlet,September,2021,Thursday
8111,Sports Direct,1197831,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,41.0,135,5535,3044,55%,Outlet,October,2021,Friday
8112,Sports Direct,1197831,2021-10-02,South,Texas,Dallas,Men's Apparel,37.0,149,5513,2205,40%,Outlet,October,2021,Saturday
8113,Sports Direct,1197831,2021-10-03,South,Texas,Dallas,Women's Apparel,33.0,236,7788,4595,59%,Outlet,October,2021,Sunday
8114,Sports Direct,1197831,2021-10-04,South,Texas,Dallas,Men's Street Footwear,30.0,213,6390,2812,44%,Outlet,October,2021,Monday
8115,Sports Direct,1197831,2021-10-05,South,Texas,Dallas,Men's Athletic Footwear,29.0,219,6351,2985,47%,Outlet,October,2021,Tuesday
8116,Sports Direct,1197831,2021-10-06,South,Texas,Dallas,Women's Street Footwear,32.0,190,6080,2675,44%,Outlet,October,2021,Wednesday
8117,Sports Direct,1197831,2021-10-07,South,Texas,Dallas,Women's Athletic Footwear,30.0,145,4350,2349,54%,Outlet,October,2021,Thursday
8118,Sports Direct,1197831,2021-10-08,South,Texas,Dallas,Men's Apparel,30.0,128,3840,1536,40%,Outlet,October,2021,Friday
8119,Sports Direct,1197831,2021-10-09,South,Texas,Dallas,Women's Apparel,39.0,190,7410,4298,58%,Outlet,October,2021,Saturday
8120,Sports Direct,1197831,2021-10-10,South,Texas,Dallas,Men's Street Footwear,31.0,225,6975,2999,43%,Outlet,October,2021,Sunday
8121,Sports Direct,1197831,2021-10-11,South,Texas,Dallas,Men's Athletic Footwear,27.0,218,5886,2649,45%,Outlet,October,2021,Monday
8122,Sports Direct,1197831,2021-10-12,South,Texas,Dallas,Women's Street Footwear,51.0,228,11628,5116,44%,Outlet,October,2021,Tuesday
8123,Sports Direct,1197831,2021-10-13,South,Texas,Dallas,Women's Athletic Footwear,50.0,160,8000,4160,52%,Outlet,October,2021,Wednesday
8124,Sports Direct,1197831,2021-10-14,South,Texas,Dallas,Men's Apparel,46.0,162,7452,2906,39%,Outlet,October,2021,Thursday
8125,Sports Direct,1197831,2021-10-15,South,Texas,Dallas,Women's Apparel,51.0,236,12036,7342,61%,Outlet,October,2021,Friday
8126,Sports Direct,1197831,2021-10-16,South,Texas,Dallas,Men's Street Footwear,46.0,281,12926,6075,47%,Outlet,October,2021,Saturday
8127,Sports Direct,1197831,2021-10-17,South,Texas,Dallas,Men's Athletic Footwear,39.0,248,9672,4062,42%,Outlet,October,2021,Sunday
8128,Sports Direct,1197831,2021-10-18,South,Texas,Dallas,Women's Street Footwear,46.0,239,10994,4837,44%,Outlet,October,2021,Monday
8129,Sports Direct,1197831,2021-10-19,South,Texas,Dallas,Women's Athletic Footwear,44.0,190,8360,4682,56%,Outlet,October,2021,Tuesday
8130,Sports Direct,1197831,2021-10-20,South,Texas,Dallas,Men's Apparel,47.0,168,7896,2922,37%,Outlet,October,2021,Wednesday
8131,Sports Direct,1197831,2021-10-21,South,Texas,Dallas,Women's Apparel,54.0,256,13824,8294,60%,Outlet,October,2021,Thursday
8132,Foot Locker,1185732,2021-10-22,South,Texas,Dallas,Men's Street Footwear,34.0,128,4352,2698,62%,Outlet,October,2021,Friday
8133,Foot Locker,1185732,2021-10-23,South,Texas,Dallas,Men's Athletic Footwear,34.0,68,2312,902,39%,Outlet,October,2021,Saturday
8134,Foot Locker,1185732,2021-10-24,South,Texas,Dallas,Women's Street Footwear,28.0,72,2016,847,42%,Outlet,October,2021,Sunday
8135,Foot Locker,1185732,2021-10-25,South,Texas,Dallas,Women's Athletic Footwear,28.0,23,644,277,43%,Outlet,October,2021,Monday
8136,Foot Locker,1185732,2021-10-26,Northeast,Pennsylvania,Philadelphia,Men's Apparel,42.0,41,1722,706,41%,Outlet,October,2021,Tuesday
8137,Foot Locker,1185732,2021-10-27,Northeast,Pennsylvania,Philadelphia,Women's Apparel,32.0,70,2240,762,34%,Outlet,October,2021,Wednesday
8138,Foot Locker,1185732,2021-10-28,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32.0,166,5312,3187,60%,Outlet,October,2021,Thursday
8139,Foot Locker,1185732,2021-10-29,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,32.0,44,1408,563,40%,Outlet,October,2021,Friday
8140,Foot Locker,1185732,2021-10-30,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,25.0,54,1350,608,45%,Outlet,October,2021,Saturday
8141,Foot Locker,1185732,2021-10-31,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,28.0,17,476,200,42%,Outlet,October,2021,Sunday
8142,Foot Locker,1185732,2021-11-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,39.0,40,1560,577,37%,Outlet,November,2021,Monday
8143,Foot Locker,1185732,2021-11-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,30.0,74,2220,777,35%,Outlet,November,2021,Tuesday
8144,Foot Locker,1185732,2021-11-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,39.0,156,6084,3529,58%,Outlet,November,2021,Wednesday
8145,Foot Locker,1185732,2021-11-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,33.0,53,1749,647,37%,Outlet,November,2021,Thursday
